NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
Patricia A Santos,          ,,,,Patty Cakes,2511 Patron St,San Antonio,TX,78224,US,New Category
Benny'S Restaurants Inc,          ,,,,El Marachi Cafe Y Bakery,2511 Se Military Dr,San Antonio,TX,78223,US,New Category
Beat Street Coffee And Bistro Of Texas Llc,(210) 837-8504,,,,Beat Street Coffee And Bistro Of Texas Llc,2512 N Main Ave,San Antonio,TX,78212,US,New Category
"Digiusto, Inc.",          ,,,,Justin'S On Main,2512 N Main Ave,San Antonio,TX,78212,US,New Category
Marla A Villela,          ,,,,Alamo Molino #3,2512 S Hackberry,San Antonio,TX,78210,US,New Category
"William T. Moore Kantina Karaoke, Inc.",(210) 344-4400,,,,"William T. Moore Kantina Karaoke, Inc.",2512 Sw Loop 410 Ste 2,San Antonio,TX,78227,US,New Category
Yong H Phillips,(210) 828-6101,,,,Schlotzsky'S Deli,2514 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
"Prasit Enterprises, Llc",          ,,,,Bangkok 54 Thai Cuisine,2515 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Richard Feild Et Al,(817) 925-5810,,,,Kate'S Frosting,2518 N Main Ave,San Antonio,TX,78212,US,New Category
"Luby'S Fuddruckers Restaurants, Llc",          ,,,,Luby'S Cafeteria #01,252 North Star Mall,San Antonio,TX,78216,US,New Category
Juanita J Romo,          ,,,,Ms Chocolatier,2520 N Main Ave Ste B,San Antonio,TX,78212,US,New Category
Laura Rice And Kenneth Powell,(210) 412-4453,,,,Wind Jammers Pop A Top,2520 Sw Loop 410,San Antonio,TX,78227,US,New Category
"Staggco Ralph Fair, Llc",(210) 687-1232,,,,Mcdonald'S 28656,25200 W Interstate 10 # 2,San Antonio,TX,78257,US,New Category
Ingram Park Marble Slab Llc,(210) 912-9191,,,,Ingram Park Marble Slab,25210 Pat Pkwy,San Antonio,TX,78257,US,New Category
"Geyo, Inc.",(210) 829-5933,,,,Sir Winston'S Cigar Bar,2522 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Daniel L Battle,          ,,,,Dj Catering For The Soul,2523 Saunders Ave,San Antonio,TX,78207,US,New Category
Rosa M Perez,          ,,,,Rosa Martha'S Catering,2523 Vance Jackson Rd,San Antonio,TX,78213,US,New Category
Michael J Wasaff,          ,,,,M J Wasaff Company,25230 Battle Lk,San Antonio,TX,78260,US,New Category
"Hopester Enterprises, Inc.",          ,,,,Capparelli'S On Main,2524 N Main Ave,San Antonio,TX,78212,US,New Category
Beronica F Schroth,          ,,,,Beronica Schroth,25245 Progress Rd,San Antonio,TX,78264,US,New Category
Michael D'S Restaurant San Antonio Inc.,          ,,,,Wild Zebra The Gentlemen'S Paradise,2525 Ne Loop 410 Ste 110,San Antonio,TX,78217,US,New Category
S A New China Restaurant Inc,(210) 421-5094,,,,New China Restaurant,2525 S Ww White Rd,San Antonio,TX,78222,US,New Category
"Andrea'S Mexican Restaurant, Llc",          ,,,,Andrea'S Mexican Restaurant,2525 Sw Loop 410,San Antonio,TX,78227,US,New Category
Daniel Alvarez,(210) 452-5481,,,,Arandas Tequila,2526 Culebra Rd,San Antonio,TX,78228,US,New Category
Daniel J Martinez Jr,          ,,,,Las Brazas Mexican Restaurant,2527 Vance Jackson Rd,San Antonio,TX,78213,US,New Category
"B & B Pizza, Inc.",          ,,,,Dominoes Pizza,25291 W Ih 10,San Antonio,TX,78257,US,New Category
Verda A Caldwell,          ,,,,Ladyv'S Soul Kitchen,2530 Mountain Home,San Antonio,TX,78251,US,New Category
Reynaldo Lopez Et Al,          ,,,,Gonzales Food Market #2,2530 S Ww White Rd,San Antonio,TX,78222,US,New Category
Jose Jaime Rios,          ,,,,Jaime'S Mexican Restaurant,2530 S Ww White Rd,San Antonio,TX,78222,US,New Category
"Home Plate Bar & Grill, Inc.",          ,,,,Home Plate Bar & Grill Inc,2533 Bandera Rd,San Antonio,TX,78238,US,New Category
"Babcock Billiards, Inc.",(713) 784-7866,,,,Fast Eddie'S Neighborhood Billiards & Saloon,2535 Babcock Rd,San Antonio,TX,78229,US,New Category
Angela A C Yang,(210) 219-8788,,,,Kai Japanese Sushi Restaurant,2535 Nw Loop 410,San Antonio,TX,78230,US,New Category
Benny'S Restaurants Inc,          ,,,,Captain Ben'S Seafood Shack,2535 Se Military Dr Ste 101,San Antonio,TX,78223,US,New Category
"Veo Grande Ventures, Llc",(210) 269-9535,,,,Peachwave Self Serve Frozen Yogurt,2535 Se Military Dr Ste 107,San Antonio,TX,78223,US,New Category
"Janelun Enterprises, Inc.",(210) 921-2700,,,,Edible Arrangements # 1088,2535 Sw Military Dr,San Antonio,TX,78224,US,New Category
Prayong Boonphitak,(210) 927-7339,,,,China Rose #2,2535 Sw Military Dr,San Antonio,TX,78224,US,New Category
Timothy Edwards,(210) 438-5405,,,,Pit Stop Bar B Que Plus,254 Hobart St,San Antonio,TX,78237,US,New Category
Patricia Gonzalez And Fernando Luna,          ,,,,Angelica'S Kitchen Mexican Restaurant,2543 Goliad Rd,San Antonio,TX,78223,US,New Category
"Muy Pizza-Tejas, Llc",(210) 924-5512,,,,Pizza Hut #27077,2549 Sw Military Dr,San Antonio,TX,78224,US,New Category
"South Texas Custard #8, Ltd.",          ,,,,Freddy'S Frozen Custard,255 E Basse Rd,San Antonio,TX,78209,US,New Category
"Papouli'S Quarry, Llc",          ,,,,Papouli'S Greek Grill-Quarry,255 E Basse Rd,San Antonio,TX,78209,US,New Category
Leopoldo F Valdes,          ,,,,Yapa Artisan Empanadas,255 E Basse Rd,San Antonio,TX,78209,US,New Category
Wfm Beverage Corp.,(210) 826-4676,,,,Wmf Beverage Corp.,255 E Basse Rd # 130,San Antonio,TX,78209,US,New Category
"Brinker Texas, Inc.",          ,,,,Chili'S Grill & Bar #0497,255 E Basse Rd Ste 1100,San Antonio,TX,78209,US,New Category
"P.F.C.C.B. Texas, Inc.",          ,,,,P F Chang'S China Bistro,255 E Basse Rd Ste 1200,San Antonio,TX,78209,US,New Category
"J. Alexander'S Of Texas, Llc",          ,,,,J Alexander'S Restaurant,255 E Basse Rd Ste 1300,San Antonio,TX,78209,US,New Category
"Joe'S Crab Shack - Texas, Inc.",          ,,,,Joe'S Crab Shack,255 E Basse Rd Ste 1400,San Antonio,TX,78209,US,New Category
"Crab Addison, Inc.",(713) 366-7654,,,,Joe'S Crab Shack,255 E Basse Rd Ste 1400,San Antonio,TX,78209,US,New Category
"Ez'S Nine Ten 1997, Ltd.",          ,,,,Ez'S,255 E Basse Rd Ste 160,San Antonio,TX,78209,US,New Category
"Fleming'S Beverages, Llc",          ,,,,Fleming'S Prime Steakhouse & Wine Bar,255 E Basse Rd Ste 200,San Antonio,TX,78209,US,New Category
"Osi/Fleming'S, Llc",          ,,,,Fleming'S/San Antonio,255 E Basse Rd Ste 200,San Antonio,TX,78209,US,New Category
"Piatti Restaurant Company, L.P.",(415) 755-2015,,,,Piatti Restaurant Company,255 E Basse Rd Ste 500,San Antonio,TX,78209,US,New Category
"Canyon Cafe Acquisition Company, Llc",          ,,,,Canyon Cafe,255 E Basse Rd Ste 600,San Antonio,TX,78209,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #6270,255 E Basse Rd Ste 700,San Antonio,TX,78209,US,New Category
"Canyon Beverage, Llc",          ,,,,Canyon Cafe,255 E Basse Road Suite 600,San Antonio,TX,78209,US,New Category
Eloisa Sanchez,          ,,,,Los Potrillos Mexican Restaurant,2555 Castroville Rd Ste 101,San Antonio,TX,78237,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #755,2557 Nw Loop 410,San Antonio,TX,78230,US,New Category
Ernesto S Torres,          ,,,,Ernesto'S,2559 Jackson Keller Rd,San Antonio,TX,78230,US,New Category
"Calcutta'S Scenic Loop Cafe, Inc.",          ,,,,Calcutta'S Scenic Loop Cafe Inc,25615 Boerne Stage Rd,San Antonio,TX,78255,US,New Category
"Don Oaks, Inc.",          ,,,,Don Oaks Inc,25665 Boerne Stage Rd,San Antonio,TX,78255,US,New Category
"Snoga, Inc.",          ,,,,Snoga Barbq & Catering,2567 Goliad Rd,San Antonio,TX,78223,US,New Category
Eraldo David Martinez,          ,,,,Eraldo David Martinez,25865 Campbellton Rd,San Antonio,TX,78264,US,New Category
Jaime Navarro,          ,,,,Taqueria Sahuayo,25890 Us Highway 281 N,San Antonio,TX,78258,US,New Category
"Ledge Creek Enterprises, Inc.",(210) 255-4534,,,,Beefy'S Backyard,25900 Us Highway 281 N,San Antonio,TX,78258,US,New Category
"Pizza Hut Of San Antonio Number 42, Inc.",          ,,,,Pizza Hut #42,2597 Jackson Keller Rd,San Antonio,TX,78230,US,New Category
"Pks San Antonio, Llc",          ,,,,Piranha Killer Sushi,260 E Basse Rd Ste 101,San Antonio,TX,78209,US,New Category
"Monument Restaurants Iii, Llc",          ,,,,Monument Restaurants Iii #5,260 E Basse Rd Ste 107,San Antonio,TX,78209,US,New Category
Marla A Villela,          ,,,,Alamo Molino 1,2600 Commercial Ave,San Antonio,TX,78221,US,New Category
"Empresa Medelez, Inc.",          ,,,,Club Kalua,2600 S Flores St Ste 1,San Antonio,TX,78204,US,New Category
"Orrikaz, Llc",(210) 479-7878,,,,Lenny'S Subshop,2602 N Loop 1604 W Ste 101,San Antonio,TX,78248,US,New Category
"Sucharda Pleansinchai, Llc",(210) 764-0577,,,,Thai Hut Restaurant,2602 N Loop 1604 W Ste 209,San Antonio,TX,78248,US,New Category
"Monpal, Inc",          ,,,,Gibby'S La Cocina,2602 Nogalitos,San Antonio,TX,78225,US,New Category
Daniel L Perez,(210) 333-1933,,,,Taqueria Guadalajara #3,2603 Goliad Rd,San Antonio,TX,78223,US,New Category
Grace Garcia,          ,,,,Alamo City Bar,2603 Rigsby Ave,San Antonio,TX,78222,US,New Category
"Hotties Sports Bar & Grill, Inc.",          ,,,,Hotties Sports Bar & Grill,2603A Vance Jackson Rd,San Antonio,TX,78213,US,New Category
"Wahaca, Llc",(210) 425-0203,,,,Conchita'S Restaurant,2607 Jackson Keller Rd,San Antonio,TX,78230,US,New Category
Aly Ali,(210) 823-0329,,,,Aloha Shaved Ice,2610 Melrose Canyon Dr,San Antonio,TX,78232,US,New Category
"South Texas Pizza, Inc.",          ,,,,Dominos Pizza #8064,26108 Overlook Pkwy,San Antonio,TX,78260,US,New Category
"Overlook Grill, Llc",          ,,,,Overlook Bar & Grill,26108 Overlook Pkwy Ste 1100,San Antonio,TX,78260,US,New Category
"Lulu'S Frozen Yogurt, Llc",(210) 725-4574,,,,"Lulu'S Frozen Yogurt, Llc",26108 Overlook Pkwy Ste 1115,San Antonio,TX,78260,US,New Category
"Jagto Enterprises, Llc",          ,,,,Hurricane Grill & Wings,2611 Se Military Dr Ste 108,San Antonio,TX,78223,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 827,2614 W Commerce St Ste 100,San Antonio,TX,78207,US,New Category
"Little Caesar Of San Antonio, Inc.",          ,,,,Little Caesar #58,2614 W Commerce St Ste 100,San Antonio,TX,78207,US,New Category
"Lucky Dog Saloon, Llc",          ,,,,Dads,2615 Mossrock,San Antonio,TX,78230,US,New Category
"Pizza Hut Of San Antonio Number 9, Inc.",          ,,,,Pizza Hut #9,2615 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Travelers World Leaseco,(210) 818-4793,,,,Travelers World Rv Resort,2617 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"Sanders Investments, Inc.",(210) 828-2582,,,,Rod Dog'S,2617 Wagon Wheel St,San Antonio,TX,78217,US,New Category
"Grand Fortuna, Inc.",          ,,,,Grand Fortuna,2618 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Goros Llc,(210) 325-2470,,,,Goro'S Sushi,2619 Mossrock,San Antonio,TX,78230,US,New Category
Antonio Salcedo,          ,,,,Labandera Molino,2619 N Zarzamora St,San Antonio,TX,78201,US,New Category
"Brown Entertainment, Inc.",          ,,,,Flying Tiger Sports Bar,2619 Se Military Dr Ste 111,San Antonio,TX,78223,US,New Category
Benny'S Restaurants Inc,          ,,,,City Base Diner,2619 Se Military Dr Ste 117,San Antonio,TX,78223,US,New Category
Raul Moreno Ledezma,          ,,,,Rossy'S Tacos,2620 S Presa St # 2,San Antonio,TX,78210,US,New Category
Pedro Adame,          ,,,,Pete'S Bar,2622 W Southcross Blvd,San Antonio,TX,78211,US,New Category
"Active Therapeutic Equipment, Inc.",(830) 714-9218,,,,Good...To Go,26226 Dark Horse Ln,San Antonio,TX,78260,US,New Category
Efrain O Bermudez,          ,,,,Casa Guadalajara Bar & Grill,2623 Ne Loop 410,San Antonio,TX,78217,US,New Category
Manuel Cerrillo,          ,,,,La Michelda Grill,2623 Rockgate St,San Antonio,TX,78227,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #225,2627 Nw Loop 410,San Antonio,TX,78230,US,New Category
Brs Incorporated,          ,,,,B & B Smoke House,2627 Pleasanton Rd,San Antonio,TX,78221,US,New Category
"Woodrow Wilson Post No. 399, The American Legion,",(210) 922-4103,,,,American Legion Ray Rangel 399,2628 W Southcross Blvd,San Antonio,TX,78211,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #3318,2629 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
"Hasslocher Enterprises, Inc.",          ,,,,Jim'S Coffee Shop #10,2630 Ne Loop 410,San Antonio,TX,78217,US,New Category
Herlinda Aguilar,          ,,,,Linda'S Churros,26342 Marsh Pond,San Antonio,TX,78260,US,New Category
Carl'S Jr. Restaurants Llc,          ,,,,Carl'S Jr.,2639 Ne Loop 410,San Antonio,TX,78217,US,New Category
"C-Cks, Incorporated",          ,,,,Mcdonald'S #5984,2646 N Panam Expy,San Antonio,TX,78208,US,New Category
Victor G Vasquez,(210) 626-3233,,,,Vaquez'S Sno Cones,265 Camelot Ln,San Antonio,TX,78264,US,New Category
Floyd Leslie Carpenter,(404) 765-8000,,,,Chick-Fil-A At Southwest Military Fsu,2660 Sw Military Dr,San Antonio,TX,78224,US,New Category
Daniel Ray Akin,          ,,,,Chick-Fil-A At Pavilions North Fsu,27 Ne Loop 410,San Antonio,TX,78216,US,New Category
Man Of Wire Inc.,          ,,,,Brass Monkey,2702 N Saint Marys St,San Antonio,TX,78212,US,New Category
Jose A Fernandez,          ,,,,Taqueria Guadalajara,2702 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Mario A Fuentes,(210) 927-4291,,,,Fuentes,2703 W Southcross Blvd,San Antonio,TX,78211,US,New Category
Andres Rocky Zamora,(210) 464-1172,,,,Friendz Bar,2707 Lasses Blvd,San Antonio,TX,78223,US,New Category
"Fmprg #623, Llc",(210) 403-3725,,,,Zio'S Italian Kitchen,2707 Se Military Dr,San Antonio,TX,78223,US,New Category
"Mary'S Snack Bar & Cafe, Llc",          ,,,,Mary'S Snack Bar & Cafe Llc,2709 W Southcross Blvd,San Antonio,TX,78211,US,New Category
"Il Villaggio, Llc",          ,,,,"Il Villaggio, Llc",2711 Hillcrest Dr,San Antonio,TX,78228,US,New Category
"Yul'S Vida Cafi, Inc.",(210) 408-9021,,,,Cafe Vida,2711 Treble Crk,San Antonio,TX,78258,US,New Category
"Gnb Sapore Enterprises, Inc.",          ,,,,Sapore'S Pizza,2715 Hillcrest Dr,San Antonio,TX,78228,US,New Category
Amelia Garcia,          ,,,,La Cabana,2716 Commercial Ave,San Antonio,TX,78221,US,New Category
Monfrey Concessions L.L.C.,(210) 732-3069,,,,Plaza Del Rey Ballroom,2716 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
"Lily'S Cookies, Llc",(210) 422-7275,,,,Lily'S Cookies,2716 Mccullough Ave,San Antonio,TX,78212,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 833,2716 Sw Military Dr # 100,San Antonio,TX,78224,US,New Category
Limelight Enterprises Ltd.,(210) 735-7775,,,,Limelight,2718 N Saint Marys,San Antonio,TX,78212,US,New Category
Crystal M Flores,          ,,,,Guzman'S Ice House,2719 S Flores St,San Antonio,TX,78204,US,New Category
"Pizza Bar, Llc",(210) 834-2080,,,,"Pizza Bar, Llc",2720 Mccullough Ave,San Antonio,TX,78212,US,New Category
"Joken Enterprises, L.L.C.",          ,,,,Hardbodies,2726 N Saint Marys,San Antonio,TX,78212,US,New Category
P & J Moy Corporation,(210) 337-7168,,,,Shangrila,2727 Goliad Rd,San Antonio,TX,78223,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #367,2727 West Ave,San Antonio,TX,78201,US,New Category
Sugartime Lounge Inc,(210) 532-7153,,,,Sugartime,2730 Bill Miller Ln,San Antonio,TX,78223,US,New Category
"Cb Restaurants, Inc.",(210) 691-0906,,,,Sugars,2731 Nw Loop 410,San Antonio,TX,78230,US,New Category
Irene Reyes Carpio,          ,,,,Cowgirl'S Cafe,2731 S Ww White Rd,San Antonio,TX,78222,US,New Category
"Ejtb, Ltd",(270) 799-6088,,,,The Oak Valley Vineyards Restaurant,27315 Natural Bridge Caverns Rd,San Antonio,TX,78266,US,New Category
"The Vineyards Restaurant, Inc.",(830) 980-8033,,,,The Vineyards Restaurant,27315 Natural Bridge Caverns Rd,San Antonio,TX,78266,US,New Category
"Hart Restaurant Management No. 3, Inc.",          ,,,,Burger King 13190,2732 Sw Military Dr,San Antonio,TX,78224,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Miller'S Bar-B-Q Ent,2738 Bill Miller Ln,San Antonio,TX,78223,US,New Category
Mostafa Ijoodpay,          ,,,,Ming Garden Express,2743 Frontier Dr,San Antonio,TX,78227,US,New Category
"La Amistad Tortilleria, Inc.",          ,,,,La Amistad Tortilla,2754 Culebra Rd,San Antonio,TX,78228,US,New Category
Steven Gilbert Acuna,          ,,,,Q Spot Grill,2758 Arbor Pl,San Antonio,TX,78228,US,New Category
"South Texas Pizza, Inc.",          ,,,,Dominos Pizza #6795,2770 E Evans Rd Ste 107,San Antonio,TX,78259,US,New Category
"Rm Alamo City, Llc",(210) 628-1773,,,,"Rm Alamo City, Llc",280 E Basse Rd Ste 105,San Antonio,TX,78209,US,New Category
Sam Giang And Ngan Thu Nguyen,(210) 599-7075,,,,Lien Hung Restaurant,280 Remount,San Antonio,TX,78218,US,New Category
Magdalena Fraire,          ,,,,El Azteca Restuarant,2800 Guadalupe St,San Antonio,TX,78207,US,New Category
Lm Bar Llc,(210) 288-8395,,,,Tba,2801 N Saint Marys St,San Antonio,TX,78212,US,New Category
Subzero Hero Vending Llc,          ,,,,Subzero Hero Vending,2802 Burnt Oak St,San Antonio,TX,78232,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 801,2802 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
Elizabeth Sturdivant,          ,,,,Angel'S Sports Bar,2802 W Southcross Blvd,San Antonio,TX,78211,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #5333,2803 Palo Alto Rd,San Antonio,TX,78211,US,New Category
Noel Sepulveda-Ramos,          ,,,,Dog-A-Licious,280T Suncrest Ln,San Antonio,TX,78217,US,New Category
"Ftg Investments, Inc",(210) 872-1950,,,,Gypsy Cafe,2813 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
"Dewese'S Tip Top Cafe, Inc.",          ,,,,Dewese'S Tip Top Cafe Inc,2814 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Little Nick'S New York Pizzeria Llc,(210) 499-5000,,,,Little Nick'S New York Pizzeria Llc,2815 N Loop 1604 E # 119,San Antonio,TX,78232,US,New Category
Delicious Garden Inc.,          ,,,,Delicious Garden,2815 North Loop 1604 #115,San Antonio,TX,78232,US,New Category
Maria T Ramirez,          ,,,,Cafe Rosa #3,2817 Hillcrest Dr,San Antonio,TX,78201,US,New Category
Luis Oswaldo Cerrillo,          ,,,,Taquitos West Ave,2818 West Ave,San Antonio,TX,78201,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domminos Pizza # 8039,2819 Palo Alto Rd Ste 101,San Antonio,TX,78211,US,New Category
Dora E Sanchez,          ,,,,Dora E Sanchez,2819 S Zarzamora St Ste 2,San Antonio,TX,78225,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa Medical Center-Laundry,2827 Babcock Rd,San Antonio,TX,78229,US,New Category
Parthenia P Jones,(210) 224-6999,,,,Jones Sausage & Barbecue,2827 Martin Luther King Dr,San Antonio,TX,78220,US,New Category
"Vp Times, Inc.",(210) 308-9700,,,,"Vp Times, Inc.",2831 Nw Loop 410,San Antonio,TX,78230,US,New Category
Rutilo Flores Bustamante,          ,,,,Tacos La Casita,2834 Woodbury Dr,San Antonio,TX,78217,US,New Category
"Sat 1604/151, Llc",(210) 340-9991,,,,Residence Inn Seaworld,2838 Cinema Rdg,San Antonio,TX,78238,US,New Category
El Chaparral Mexican Restaurant Redland Llc,(210) 490-8302,,,,El Chaparral Mexican Restaurant,2838 N Loop 1604 E Ste 101,San Antonio,TX,78232,US,New Category
"Beige Entertainment, Llc",(210) 491-2761,,,,New York Bar,2838 N Loop 1604 E Ste 105,San Antonio,TX,78232,US,New Category
"Marbach Fry, Inc.",(210) 415-1598,,,,"Marbach Fry, Inc.",2840 W Loop 1604 S,San Antonio,TX,78245,US,New Category
Oblate School Of Theology,          ,,,,Oblate School Of Theology,285 Oblate Dr,San Antonio,TX,78216,US,New Category
"Casillas Management, Inc.",          ,,,,Sulema'S Lounge,2850 Culebra Rd,San Antonio,TX,78228,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #94,2856 Culebra Rd,San Antonio,TX,78228,US,New Category
Woo Hing Lung Llc,(210) 495-6568,,,,Full House Chinese Restaurant,2860 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
"R & E Systems Company, L.L.C.",          ,,,,Mr Gatti'S #422,2864 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
"San-Tex Restaurants, Inc.",(210) 545-1262,,,,Jack In The Box #909,2866 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
Timothy Velarde,          ,,,,Timo'S Kitchen,288 W Mayfield Blvd,San Antonio,TX,78221,US,New Category
"Saltgrass, Inc.",          ,,,,Saltgrass Steakhouse,2885 Cinema Rdg,San Antonio,TX,78238,US,New Category
"Roadhouse Enterprises, Inc.",(972) 317-4613,,,,Texas Roadhouse - San Antonio,2893 Cinema Rdg,San Antonio,TX,78238,US,New Category
"Casarita, Inc.",          ,,,,Casarita Mexican Restaurant,2895 Thousand Oaks Dr,San Antonio,TX,78232,US,New Category
Susana Beltran And Alicia Romero,          ,,,,Plaza'S Mexican Restaurant,2898 Blanco Rd,San Antonio,TX,78212,US,New Category
